date,carrier,carrier_name,airport,airport_name,arr_flights,arr_del15,carrier_ct,weather_ct,nas_ct,security_ct,late_aircraft_ct,arr_cancelled,arr_diverted,arr_delay,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay
2018-1,OH,PSA Airlines Inc.,CLE,"Cleveland, OH: Cleveland-Hopkins International",162,33,9.9,0.91,6.91,0.8,14.48,7,0,2350,483,156,396,90,1225
2018-1,OH,PSA Airlines Inc.,CLT,"Charlotte, NC: Charlotte Douglas International",7867,1439,276.98,52.03,343.35,4.61,762.04,548,7,85882,18425,6136,11907,172,49242
2018-1,OH,PSA Airlines Inc.,CMH,"Columbus, OH: John Glenn Columbus International",37,17,6.47,0.61,7.15,0,2.78,1,0,634,206,23,309,0,96
2018-1,OH,PSA Airlines Inc.,CRW,"Charleston/Dunbar, WV: Yeager",208,48,20.97,1.53,6.55,0.13,18.82,25,1,2640,1029,56,210,20,1325
2018-1,OH,PSA Airlines Inc.,CVG,"Cincinnati, OH: Cincinnati/Northern Kentucky International",381,94,33.25,3.15,15.82,0.3,41.47,19,0,5832,1457,336,576,16,3447
2018-1,OH,PSA Airlines Inc.,DAB,"Daytona Beach, FL: Daytona Beach International",116,31,15.05,0.75,6.07,0,9.12,7,1,1361,517,43,247,0,554
2018-1,OH,PSA Airlines Inc.,DAY,"Dayton, OH: James M Cox/Dayton International",496,152,50.34,6.01,27.48,0.85,67.31,22,0,11257,3946,544,987,23,5757
2018-1,OH,PSA Airlines Inc.,DCA,"Washington, DC: Ronald Reagan Washington National",2326,581,132.24,20.26,164.21,0.45,263.84,182,17,43451,9465,2274,8210,13,23489
2018-1,OH,PSA Airlines Inc.,DSM,"Des Moines, IA: Des Moines International",143,34,11.24,2.01,6.3,0,14.45,4,0,2404,671,126,249,0,1358
2018-1,OH,PSA Airlines Inc.,DTW,"Detroit, MI: Detroit Metro Wayne County",193,50,15.73,0,5.21,0,29.06,13,0,3035,850,0,259,0,1926
2018-1,OH,PSA Airlines Inc.,EVV,"Evansville, IN: Evansville Regional",62,10,6.29,0,1.84,0,1.88,5,0,532,280,0,33,0,219
2018-1,OH,PSA Airlines Inc.,EWN,"New Bern/Morehead/Beaufort, NC: Coastal Carolina Regional",104,33,13.5,0.31,7.93,0.84,10.42,10,1,2118,864,24,362,36,832
2018-1,OH,PSA Airlines Inc.,EWR,"Newark, NJ: Newark Liberty International",21,7,0.73,0,3.8,0,2.47,3,0,420,47,0,208,0,165
2018-1,OH,PSA Airlines Inc.,FAY,"Fayetteville, NC: Fayetteville Regional/Grannis Field",155,34,15.75,0.23,6.48,0.25,11.28,8,0,1616,835,10,165,15,591
2018-1,OH,PSA Airlines Inc.,FWA,"Fort Wayne, IN: Fort Wayne International",62,15,10.43,0.49,1.63,0,2.45,5,0,775,518,37,106,0,114
2018-1,OH,PSA Airlines Inc.,GNV,"Gainesville, FL: Gainesville Regional",124,41,14.16,0.65,12.15,0,14.04,6,1,2196,677,99,512,0,908
2018-1,OH,PSA Airlines Inc.,GPT,"Gulfport/Biloxi, MS: Gulfport-Biloxi International",62,14,6.1,0,4.79,0,3.11,7,0,690,198,0,129,0,363
2018-1,OH,PSA Airlines Inc.,GRR,"Grand Rapids, MI: Gerald R. Ford International",106,22,7.25,0.4,4.62,0,9.73,4,0,1427,580,32,197,0,618
2018-1,OH,PSA Airlines Inc.,GSO,"Greensboro/High Point, NC: Piedmont Triad International",305,75,28.9,2.59,15.26,0,28.25,13,0,4099,1285,178,558,0,2078
2018-1,OH,PSA Airlines Inc.,GSP,"Greer, SC: Greenville-Spartanburg International",266,71,26.94,2.98,10.97,0.06,30.05,10,0,4270,1273,233,343,5,2416
2018-1,OH,PSA Airlines Inc.,HPN,"White Plains, NY: Westchester County",156,42,17.94,3.11,6.22,0,14.73,16,4,3338,1260,233,483,0,1362
2018-1,OH,PSA Airlines Inc.,HSV,"Huntsville, AL: Huntsville International-Carl T Jones Field",202,51,18.7,0.51,7.65,0,24.13,5,1,3592,902,99,344,0,2247
2018-1,OH,PSA Airlines Inc.,HVN,"New Haven, CT: Tweed New Haven",90,19,4.57,2,1.66,1,9.78,12,1,1729,425,281,67,26,930
2018-1,OH,PSA Airlines Inc.,IAD,"Washington, DC: Washington Dulles International",201,41,16.94,0.79,10.43,0,12.84,12,0,2228,854,141,429,0,804
2018-1,OH,PSA Airlines Inc.,ILM,"Wilmington, NC: Wilmington International",206,50,16.46,1.65,13.89,0,17.99,21,0,2335,644,285,486,0,920
2018-1,OH,PSA Airlines Inc.,IND,"Indianapolis, IN: Indianapolis International",101,27,9.98,1.09,5.78,0,10.15,6,0,1925,484,262,264,0,915
2018-1,OH,PSA Airlines Inc.,JAN,"Jackson/Vicksburg, MS: Jackson Medgar Wiley Evers International",118,28,8.02,0,10.88,0,9.09,6,1,1148,411,0,296,0,441
2018-1,OH,PSA Airlines Inc.,JAX,"Jacksonville, FL: Jacksonville International",77,16,5.52,0.05,0.92,0,9.51,4,0,891,379,6,60,0,446
2011-1,OH,PSA Airlines Inc.,JFK,"New York, NY: John F. Kennedy International",26,7,2.35,0,1.77,0,2.88,4,0,566,308,0,63,0,195
2018-1,OH,PSA Airlines Inc.,LEX,"Lexington, KY: Blue Grass",135,26,10.98,0.76,6.58,0,7.68,10,0,1397,545,51,234,0,567
2018-1,OH,PSA Airlines Inc.,LGA,"New York, NY: LaGuardia",181,60,12.76,0.77,25.23,0.75,20.49,20,0,4240,737,133,1391,18,1961
2018-1,OH,PSA Airlines Inc.,LIT,"Little Rock, AR: Bill and Hillary Clinton Nat Adams Field",82,22,9.15,0.55,7.53,1,3.77,6,0,649,244,29,188,25,163
2018-1,OH,PSA Airlines Inc.,LYH,"Lynchburg, VA: Lynchburg Regional/Preston Glenn Field",48,14,7.32,0,4.65,0,2.03,5,0,626,279,0,113,0,234
2018-1,OH,PSA Airlines Inc.,MCI,"Kansas City, MO: Kansas City International",31,4,1.59,0,1.53,0,0.88,1,0,103,56,0,25,0,22
2018-1,OH,PSA Airlines Inc.,MDT,"Harrisburg, PA: Harrisburg International",81,16,6.88,0.75,4.46,0,3.92,4,0,995,269,24,385,0,317
2018-1,OH,PSA Airlines Inc.,MEM,"Memphis, TN: Memphis International",138,24,9.78,0.49,3.46,0.78,9.49,6,0,1749,556,126,228,35,804
2018-1,OH,PSA Airlines Inc.,MGM,"Montgomery, AL: Montgomery Regional",62,20,5.39,0,4.14,0,10.48,5,0,1420,342,0,138,0,940
2018-1,OH,PSA Airlines Inc.,MHT,"Manchester, NH: Manchester-Boston Regional",185,40,14.68,0,5.72,0,19.6,15,2,2905,735,0,125,0,2045
2018-1,OH,PSA Airlines Inc.,MKE,"Milwaukee, WI: General Mitchell International",91,22,11.02,0,3.38,0,7.6,6,1,1025,554,0,116,0,355
2018-1,OH,PSA Airlines Inc.,MLB,"Melbourne, FL: Melbourne International",69,22,8.22,0,6.14,0,7.65,4,0,1537,595,0,149,0,793
2018-1,OH,PSA Airlines Inc.,MOB,"Mobile, AL: Mobile Regional",115,22,10.85,0,1.67,0.69,8.79,6,0,1118,508,0,48,57,505
2018-1,OH,PSA Airlines Inc.,MSN,"Madison, WI: Dane County Regional-Truax Field",62,8,3.26,0.11,2.38,0,2.25,3,0,344,125,12,135,0,72
2018-1,OH,PSA Airlines Inc.,MSP,"Minneapolis, MN: Minneapolis-St Paul International",27,3,0.75,0,1.01,0,1.24,2,1,351,23,0,28,0,300
2018-1,OH,PSA Airlines Inc.,MSY,"New Orleans, LA: Louis Armstrong New Orleans International",78,16,7.87,1,3.39,0,3.74,6,0,723,325,48,112,0,238
2018-1,OH,PSA Airlines Inc.,MYR,"Myrtle Beach, SC: Myrtle Beach International",210,58,21.36,1.56,14.5,0,20.58,17,0,2921,1070,120,503,0,1228
2018-1,OH,PSA Airlines Inc.,OAJ,"Jacksonville/Camp Lejeune, NC: Albert J Ellis",152,46,18.54,1.17,7.22,0,19.07,21,0,2552,976,75,317,0,1184
2018-1,OH,PSA Airlines Inc.,OKC,"Oklahoma City, OK: Will Rogers World",31,6,3.66,0.72,0.22,0,1.39,1,0,970,319,291,67,0,293
2018-1,OH,PSA Airlines Inc.,OMA,"Omaha, NE: Eppley Airfield",62,7,4.67,0.24,1.07,0,1.02,2,0,327,235,11,43,0,38
2018-1,OH,PSA Airlines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",181,55,18.11,1.67,12.74,0,22.48,5,1,4522,1498,33,529,0,2462
2018-1,OH,PSA Airlines Inc.,ORF,"Norfolk, VA: Norfolk International",165,60,22.99,1.16,12.58,0,23.28,18,1,4526,1410,78,538,0,2500
2018-1,OH,PSA Airlines Inc.,PHF,"Newport News/Williamsburg, VA: Newport News/Williamsburg International",143,40,19.48,1.63,7.72,0,11.18,14,1,2138,1111,93,338,0,596
2018-1,OH,PSA Airlines Inc.,PHL,"Philadelphia, PA: Philadelphia International",664,172,49.32,5.5,39.79,0,77.38,59,4,12364,3859,320,1861,0,6324
2018-1,OH,PSA Airlines Inc.,PIA,"Peoria, IL: General Downing - Peoria International",62,21,10.48,1,3.76,0,5.76,5,1,1171,689,19,136,0,327
2018-1,OH,PSA Airlines Inc.,PIT,"Pittsburgh, PA: Pittsburgh International",125,37,15.16,0.38,9.31,0.7,11.45,5,0,2196,815,90,501,14,776
2018-1,OH,PSA Airlines Inc.,PNS,"Pensacola, FL: Pensacola International",27,5,3.64,0,1.36,0,0,0,0,350,312,0,38,0,0
2018-1,OH,PSA Airlines Inc.,PVD,"Providence, RI: Theodore Francis Green State",89,18,2.66,0.1,1.19,0,14.06,11,0,1796,168,14,24,0,1590
2018-1,OH,PSA Airlines Inc.,PWM,"Portland, ME: Portland International Jetport",152,37,14.69,1,3.66,0.42,17.23,15,0,2496,683,123,134,11,1545
2018-1,OH,PSA Airlines Inc.,RDU,"Raleigh/Durham, NC: Raleigh-Durham International",90,24,10.06,0.11,5.93,0,7.89,7,0,1439,673,9,165,0,592
2018-1,OH,PSA Airlines Inc.,RIC,"Richmond, VA: Richmond International",247,65,28.22,0.41,17.34,0,19.03,17,0,2770,1172,77,547,0,974
2018-1,OH,PSA Airlines Inc.,ROA,"Roanoke, VA: Roanoke Blacksburg Regional Woodrum Field",24,6,3.76,0,0.73,0,1.51,2,1,212,134,0,28,0,50
2018-1,OH,PSA Airlines Inc.,ROC,"Rochester, NY: Greater Rochester International",116,30,9.33,0.58,8.91,0,11.18,4,0,1418,364,21,285,0,748
2018-1,OH,PSA Airlines Inc.,RSW,"Fort Myers, FL: Southwest Florida International",34,9,2.11,1,1.57,0,4.32,2,0,840,223,134,44,0,439
2018-1,OH,PSA Airlines Inc.,SAV,"Savannah, GA: Savannah/Hilton Head International",257,53,20.07,1.86,17.29,1.72,12.06,22,0,2649,810,201,717,63,858
2018-1,OH,PSA Airlines Inc.,SDF,"Louisville, KY: Louisville Muhammad Ali International",208,40,12.6,1.16,9.8,0,16.44,14,0,2325,557,183,562,0,1023
2018-1,OH,PSA Airlines Inc.,SHV,"Shreveport, LA: Shreveport Regional",62,17,8.44,1,2.19,0,5.36,4,0,890,375,22,61,0,432
2018-1,OH,PSA Airlines Inc.,SRQ,"Sarasota/Bradenton, FL: Sarasota/Bradenton International",146,38,15.76,0.2,14.12,0,7.92,7,0,1667,667,10,458,0,532
2018-1,OH,PSA Airlines Inc.,STL,"St. Louis, MO: St Louis Lambert International",131,39,14.53,2.33,5.78,0,16.36,8,0,2826,922,140,257,0,1507
2018-1,OH,PSA Airlines Inc.,SYR,"Syracuse, NY: Syracuse Hancock International",105,15,5.06,0.63,3.03,0,6.28,7,0,1083,393,17,230,0,443
2018-1,OH,PSA Airlines Inc.,TLH,"Tallahassee, FL: Tallahassee International",120,34,12.29,0.39,7.98,0.11,13.23,5,0,2282,679,64,543,20,976
2018-1,OH,PSA Airlines Inc.,TOL,"Toledo, OH: Toledo Express",62,14,5.22,1.14,3.82,0,3.83,3,0,698,291,37,195,0,175
2018-1,OH,PSA Airlines Inc.,TUL,"Tulsa, OK: Tulsa International",28,4,0.8,0.27,2.25,0,0.68,1,0,216,15,44,124,0,33
2018-1,OH,PSA Airlines Inc.,TYS,"Knoxville, TN: McGhee Tyson",292,64,26.23,2.58,10.42,0,24.77,14,0,3435,1503,77,448,0,1407
2018-1,OH,PSA Airlines Inc.,VPS,"Valparaiso, FL: Eglin AFB Destin Fort Walton Beach",101,26,9.42,0,6.86,0,9.72,4,1,1151,452,0,201,0,498
2018-1,OH,PSA Airlines Inc.,XNA,"Fayetteville, AR: Northwest Arkansas Regional",71,12,3.97,0,2.3,0,5.74,4,0,409,111,0,59,0,239
2018-1,OO,SkyWest Airlines Inc.,ABE,"Allentown/Bethlehem/Easton, PA: Lehigh Valley International",129,43,12.85,1.04,14.55,0,14.55,0,0,3330,1058,358,662,0,1252
2018-1,OO,SkyWest Airlines Inc.,ABQ,"Albuquerque, NM: Albuquerque International Sunport",187,24,9.06,0,6.53,0,8.42,1,1,2511,1588,0,217,0,706
2018-1,OO,SkyWest Airlines Inc.,ABR,"Aberdeen, SD: Aberdeen Regional",62,4,0.63,0.21,1.14,0,2.03,2,0,186,69,4,60,0,53
2018-1,OO,SkyWest Airlines Inc.,ACV,"Arcata/Eureka, CA: California Redwood Coast Humboldt County",97,17,5.32,0.9,2.87,0,7.91,1,0,1123,357,28,151,0,587
2018-1,OO,SkyWest Airlines Inc.,AEX,"Alexandria, LA: Alexandria International",1,1,0,0,0,0,1,0,0,27,0,0,0,0,27
2018-1,OO,SkyWest Airlines Inc.,AGS,"Augusta, GA: Augusta Regional at Bush Field",192,59,19.43,1.26,11.28,0,27.03,4,1,4773,1420,73,882,0,2398
2018-1,OO,SkyWest Airlines Inc.,ALB,"Albany, NY: Albany International",91,30,12.88,1,10.27,0,5.85,2,1,2375,1272,34,416,0,653
2018-1,OO,SkyWest Airlines Inc.,AMA,"Amarillo, TX: Rick Husband Amarillo International",15,2,0.66,0,0.04,0,1.31,0,0,141,71,0,4,0,66
2018-1,OO,SkyWest Airlines Inc.,APN,"Alpena, MI: Alpena County Regional",53,8,0.28,0,2.12,0,5.61,6,0,1981,8,0,59,0,1914
2018-1,OO,SkyWest Airlines Inc.,ASE,"Aspen, CO: Aspen Pitkin County Sardy Field",985,177,68.52,4.03,41.79,0,62.66,37,39,15772,6257,327,3025,0,6163
2018-1,OO,SkyWest Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",2115,621,99.39,31.22,124.11,0,366.28,63,3,62234,17773,4214,7733,0,32514
2018-1,OO,SkyWest Airlines Inc.,ATW,"Appleton, WI: Appleton International",30,8,2.63,0.92,4.37,0,0.08,0,1,409,256,33,117,0,3
2018-1,OO,SkyWest Airlines Inc.,AUS,"Austin, TX: Austin - Bergstrom International",221,47,16.13,2,15.04,0,13.83,3,0,3091,922,111,564,0,1494
2018-1,OO,SkyWest Airlines Inc.,AVL,"Asheville, NC: Asheville Regional",165,59,21.62,2.17,9.46,0,25.75,3,0,6034,2957,445,670,0,1962
2018-1,OO,SkyWest Airlines Inc.,AVP,"Scranton/Wilkes-Barre, PA: Wilkes Barre Scranton International",77,30,16.32,0.96,2.25,0,10.46,1,0,3173,1772,119,120,0,1162
2018-1,OO,SkyWest Airlines Inc.,AZO,"Kalamazoo, MI: Kalamazoo/Battle Creek International",160,48,18.39,0.32,13.54,0,15.75,8,2,3286,1548,24,760,0,954
2018-1,OO,SkyWest Airlines Inc.,BDL,"Hartford, CT: Bradley International",30,8,1.94,1.88,2.53,0,1.65,2,0,518,149,110,176,0,83
2018-1,OO,SkyWest Airlines Inc.,BFF,"Scottsbluff, NE: Western Neb. Regional/William B. Heilig Field",4,1,1,0,0,0,0,0,0,24,24,0,0,0,0
2018-1,OO,SkyWest Airlines Inc.,BFL,"Bakersfield, CA: Meadows Field",89,15,5.49,0,3.83,0,5.68,1,0,1132,591,0,114,0,427
2018-1,OO,SkyWest Airlines Inc.,BGM,"Binghamton, NY: Greater Binghamton/Edwin A. Link Field",58,14,3.91,0,1.99,0,8.1,2,1,667,267,0,56,0,344
2018-1,OO,SkyWest Airlines Inc.,BHM,"Birmingham, AL: Birmingham-Shuttlesworth International",139,32,10.23,2.86,7.09,0.21,11.61,2,1,2642,936,785,327,4,590
2018-1,OO,SkyWest Airlines Inc.,BIL,"Billings, MT: Billings Logan International",177,22,9.61,0,6.86,0,5.53,4,0,1212,751,0,188,0,273
2018-1,OO,SkyWest Airlines Inc.,BIS,"Bismarck/Mandan, ND: Bismarck Municipal",151,31,11.77,1.23,7.2,0,10.8,9,0,2541,1216,147,318,0,860
2018-1,OO,SkyWest Airlines Inc.,BJI,"Bemidji, MN: Bemidji Regional",62,11,3.5,1.35,1,0,5.14,1,0,780,210,82,102,0,386
2018-1,OO,SkyWest Airlines Inc.,BLI,"Bellingham, WA: Bellingham International",62,7,5,0,0,0,2,3,0,674,334,0,0,0,340
2018-1,OO,SkyWest Airlines Inc.,BMI,"Bloomington/Normal, IL: Central Il Regional Airport at Bloomington",89,21,5.94,1.52,7.72,0,5.82,8,1,1862,826,168,263,0,605
2018-1,OO,SkyWest Airlines Inc.,BNA,"Nashville, TN: Nashville International",587,158,47.04,10.46,41.89,0.29,58.32,13,0,10806,3576,1657,1687,7,3879
2018-1,OO,SkyWest Airlines Inc.,BOI,"Boise, ID: Boise Air Terminal",858,153,57.47,7,23.25,0,65.28,13,6,11319,5020,1314,757,0,4228
2018-1,OO,SkyWest Airlines Inc.,BOS,"Boston, MA: Logan International",24,10,2.42,0,2.43,0,5.15,5,0,560,196,0,161,0,203
2018-1,OO,SkyWest Airlines Inc.,BRD,"Brainerd, MN: Brainerd Lakes Regional",53,8,4.66,1,1.02,0,1.33,4,0,2051,1353,572,65,0,61
2018-1,OO,SkyWest Airlines Inc.,BRO,"Brownsville, TX: Brownsville South Padre Island International",21,3,0.99,0,0,0,2.01,1,0,1044,946,0,0,0,98
2018-1,OO,SkyWest Airlines Inc.,BTM,"Butte, MT: Bert Mooney",58,2,0,0,2,0,0,0,0,35,0,0,35,0,0
2018-1,OO,SkyWest Airlines Inc.,BTR,"Baton Rouge, LA: Baton Rouge Metropolitan/Ryan Field",55,13,2.89,2.74,1.18,0,6.18,2,0,1068,314,256,49,0,449
2018-1,OO,SkyWest Airlines Inc.,BTV,"Burlington, VT: Burlington International",36,11,4.56,0.58,3.17,0,2.69,4,1,591,273,30,125,0,163
2018-1,OO,SkyWest Airlines Inc.,BUF,"Buffalo, NY: Buffalo Niagara International",184,52,18.44,1.77,11.6,0,20.19,6,0,5277,2897,197,630,0,1553
2018-1,OO,SkyWest Airlines Inc.,BUR,"Burbank, CA: Bob Hope",344,59,13.34,1,13.52,0,31.13,5,3,4318,1612,115,438,0,2153
2018-1,OO,SkyWest Airlines Inc.,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",28,6,1.52,0.99,2.4,0,1.09,1,0,1398,1282,23,62,0,31
2018-1,OO,SkyWest Airlines Inc.,BZN,"Bozeman, MT: Bozeman Yellowstone International",262,53,17.6,1,22.3,0,12.1,0,4,2659,1124,58,742,0,735
2018-1,OO,SkyWest Airlines Inc.,CAK,"Akron, OH: Akron-Canton Regional",83,30,7.63,2.04,4.78,0,15.55,0,0,3211,553,243,310,0,2105
2018-1,OO,SkyWest Airlines Inc.,CDC,"Cedar City, UT: Cedar City Regional",53,8,0.36,0,7.64,0,0,1,1,213,16,0,197,0,0
2018-1,OO,SkyWest Airlines Inc.,CGI,"Cape Girardeau, MO: Cape Girardeau Regional",53,7,1.43,0.65,2.46,0,2.46,5,3,305,36,84,70,0,115
2018-1,OO,SkyWest Airlines Inc.,CHA,"Chattanooga, TN: Lovell Field",212,66,15.07,3.88,11.24,0,35.81,4,0,8334,4123,342,675,0,3194
2018-1,OO,SkyWest Airlines Inc.,CHO,"Charlottesville, VA: Charlottesville Albemarle",164,64,21.73,2.34,14.77,0,25.16,3,2,8218,4437,276,809,0,2696
2018-1,OO,SkyWest Airlines Inc.,CHS,"Charleston, SC: Charleston AFB/International",41,13,5.03,0.49,5.27,0,2.2,8,0,681,285,44,197,0,155
2018-1,OO,SkyWest Airlines Inc.,CID,"Cedar Rapids/Iowa City, IA: The Eastern Iowa",266,81,23.99,6.87,15.41,0,34.72,7,1,6431,1704,1296,734,0,2697
2018-1,OO,SkyWest Airlines Inc.,CIU,"Sault Ste. Marie, MI: Chippewa County International",58,21,6.49,1.67,4.75,0,8.09,1,1,1598,381,118,452,0,647
2018-1,OO,SkyWest Airlines Inc.,CKB,"Clarksburg/Fairmont, WV: North Central West Virginia",58,11,2.4,0,2.12,0,6.47,0,1,1727,1169,0,89,0,469
2018-1,OO,SkyWest Airlines Inc.,CLE,"Cleveland, OH: Cleveland-Hopkins International",256,91,27.02,4.92,28.22,0,30.83,6,4,7344,3425,219,1241,0,2459
2018-1,OO,SkyWest Airlines Inc.,CLT,"Charlotte, NC: Charlotte Douglas International",93,20,4.05,1.52,8.23,0,6.2,2,0,1349,397,42,315,0,595
2018-1,OO,SkyWest Airlines Inc.,CMH,"Columbus, OH: John Glenn Columbus International",62,19,5.98,1,4.7,0,7.31,2,0,1088,564,94,159,0,271
2018-1,OO,SkyWest Airlines Inc.,CMX,"Hancock/Houghton, MI: Houghton County Memorial",62,16,2.27,1.93,5.52,0,6.28,4,0,1138,274,159,297,0,408
2018-1,OO,SkyWest Airlines Inc.,COD,"Cody, WY: Yellowstone Regional",61,1,0,0,0,0,1,0,1,23,0,0,0,0,23
2018-1,OO,SkyWest Airlines Inc.,COS,"Colorado Springs, CO: City of Colorado Springs Municipal",521,114,34.63,3.87,19.29,0,56.21,3,1,9918,3783,797,826,0,4512
2018-1,OO,SkyWest Airlines Inc.,COU,"Columbia, MO: Columbia Regional",61,9,6.57,0,0.37,0,2.06,4,0,982,708,0,60,0,214
2018-1,OO,SkyWest Airlines Inc.,CPR,"Casper, WY: Casper/Natrona County International",82,10,3.29,1,2.58,0,3.13,0,0,1248,950,57,112,0,129
2018-1,OO,SkyWest Airlines Inc.,CRW,"Charleston/Dunbar, WV: Yeager",3,2,1,0,0,0,1,0,0,295,159,0,0,0,136
2018-1,OO,SkyWest Airlines Inc.,CVG,"Cincinnati, OH: Cincinnati/Northern Kentucky International",228,77,20.43,5.1,22.79,0,28.67,8,0,7906,3297,392,1311,0,2906
2018-1,OO,SkyWest Airlines Inc.,CWA,"Mosinee, WI: Central Wisconsin",7,4,0.94,0,1.06,0,2,0,0,195,15,0,29,0,151
2018-1,OO,SkyWest Airlines Inc.,DAL,"Dallas, TX: Dallas Love Field",178,16,3.03,0,5.36,0,7.61,8,0,1051,202,0,190,0,659
2018-1,OO,SkyWest Airlines Inc.,DAY,"Dayton, OH: James M Cox/Dayton International",184,51,10.5,5.47,17.29,0,17.73,3,0,4158,1065,883,575,0,1635
2018-1,OO,SkyWest Airlines Inc.,DCA,"Washington, DC: Ronald Reagan Washington National",99,34,11.04,1.48,11.36,0,10.12,3,1,2315,760,196,719,0,640
2018-1,OO,SkyWest Airlines Inc.,DEN,"Denver, CO: Denver International",3890,580,119.89,20.65,181.35,1.78,256.33,71,3,56616,21319,3096,8850,56,23295
2018-1,OO,SkyWest Airlines Inc.,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",463,83,24.62,1.86,10.9,1.09,44.54,12,2,6542,2410,190,541,20,3381
2018-1,OO,SkyWest Airlines Inc.,DHN,"Dothan, AL: Dothan Regional",115,27,10.15,1.96,0.85,0,14.04,3,1,2867,754,880,32,0,1201
2018-1,OO,SkyWest Airlines Inc.,DLH,"Duluth, MN: Duluth International",206,45,17.51,3.98,9.79,0,13.72,6,0,3105,1255,680,419,0,751
2018-1,OO,SkyWest Airlines Inc.,DRO,"Durango, CO: Durango La Plata County",164,26,6.17,0,2.58,0,17.25,2,0,1450,433,0,142,0,875
2018-1,OO,SkyWest Airlines Inc.,DSM,"Des Moines, IA: Des Moines International",189,47,11.54,1.96,15.34,0,18.16,3,2,3510,840,415,481,0,1774
2018-1,OO,SkyWest Airlines Inc.,DTW,"Detroit, MI: Detroit Metro Wayne County",3001,850,131.63,32.19,202.5,1.54,482.13,63,9,87441,25047,4578,11546,80,46190
2018-1,OO,SkyWest Airlines Inc.,DVL,"Devils Lake, ND: Devils Lake Regional",53,7,0.89,0,2.73,0,3.38,4,0,303,72,0,76,0,155
2018-1,OO,SkyWest Airlines Inc.,EAU,"Eau Claire, WI: Chippewa Valley Regional",58,16,5.1,2.38,3.78,0,4.74,5,1,1661,876,254,145,0,386
2018-1,OO,SkyWest Airlines Inc.,EGE,"Eagle, CO: Eagle County Regional",41,7,3.94,0,0.01,0,3.04,1,0,1399,980,0,12,0,407
2018-1,OO,SkyWest Airlines Inc.,EKO,"Elko, NV: Elko Regional",53,4,1.2,0,2.15,0,0.65,1,0,131,42,0,72,0,17
2018-1,OO,SkyWest Airlines Inc.,ELP,"El Paso, TX: El Paso International",62,13,5.55,0.61,3.23,0,3.6,1,0,635,250,34,107,0,244
2018-1,OO,SkyWest Airlines Inc.,ERI,"Erie, PA: Erie International/Tom Ridge Field",89,27,7.59,1.19,3.82,0,14.4,0,0,2978,1034,266,238,0,1440
2018-1,OO,SkyWest Airlines Inc.,ESC,"Escanaba, MI: Delta County",54,11,2.02,1.97,3.81,0,3.2,5,1,1842,984,470,132,0,256
2018-1,OO,SkyWest Airlines Inc.,EUG,"Eugene, OR: Mahlon Sweet Field",210,38,10.56,0,11.17,0,16.27,2,0,2209,610,0,300,0,1299
2018-1,OO,SkyWest Airlines Inc.,EVV,"Evansville, IN: Evansville Regional",39,5,2.88,0,1,0,1.13,1,0,482,164,0,17,0,301
2018-1,OO,SkyWest Airlines Inc.,EWR,"Newark, NJ: Newark Liberty International",63,22,6.94,3.75,8.22,0,3.1,6,0,1594,538,213,678,0,165
2018-1,OO,SkyWest Airlines Inc.,FAR,"Fargo, ND: Hector International",181,37,14.28,2.71,7.8,0,12.2,7,0,3050,1058,268,412,0,1312
2018-1,OO,SkyWest Airlines Inc.,FAT,"Fresno, CA: Fresno Yosemite International",599,114,35.49,2.78,24.7,0,51.03,5,1,8887,3621,104,960,0,4202
2018-1,OO,SkyWest Airlines Inc.,FAY,"Fayetteville, NC: Fayetteville Regional/Grannis Field",2,2,1.98,0,0.02,0,0,0,0,208,204,0,4,0,0
2018-1,OO,SkyWest Airlines Inc.,FCA,"Kalispell, MT: Glacier Park International",115,18,9.13,1.29,5.03,0,2.55,2,2,1320,863,196,119,0,142
2018-1,OO,SkyWest Airlines Inc.,FLG,"Flagstaff, AZ: Flagstaff Pulliam",96,13,2.44,0,0.94,0,9.62,2,1,532,101,0,25,0,406
2018-1,OO,SkyWest Airlines Inc.,FNT,"Flint, MI: Bishop International",122,39,8.12,0.3,17,0,13.58,7,0,2896,778,21,579,0,1518
2018-1,OO,SkyWest Airlines Inc.,FSD,"Sioux Falls, SD: Joe Foss Field",221,48,18.78,3.33,10.75,0,15.14,8,0,3794,2153,245,520,0,876
2018-1,OO,SkyWest Airlines Inc.,FWA,"Fort Wayne, IN: Fort Wayne International",405,154,43.56,3.4,30.6,0,76.44,7,1,12578,4921,310,1334,0,6013
2018-1,OO,SkyWest Airlines Inc.,GCC,"Gillette, WY: Gillette Campbell County",81,14,5.46,1,3.64,0,3.9,2,0,1116,346,29,121,0,620
2018-1,OO,SkyWest Airlines Inc.,GEG,"Spokane, WA: Spokane International",256,39,8.33,2.99,18.3,0,9.38,7,2,2054,649,272,500,0,633
2018-1,OO,SkyWest Airlines Inc.,GFK,"Grand Forks, ND: Grand Forks International",23,3,0.2,0,1.8,0,1,1,0,170,11,0,68,0,91
