airport,lat,long
YBR,49.9,-99.95
YBS,52.60861111,-90.37694444
YBT,57.89027778,-101.6783333
YBV,52.35555556,-97.01666667
YBX,51.43333333,-57.21666667
YCB,69.10805556,-105.1383333
YCC,45.09166667,-74.56944444
YCD,49.05222222,-123.87
YCF,50.05694444,-124.8333333
YCG,49.29555556,-117.6322222
YCH,47.01666667,-65.45
YCJ,51.93333333,-131.0166667
YCK,67.03333333,-126.0833333
YCL,47.98333333,-66.33333333
YCM,43.19166667,-79.17166667
YCN,49.10555556,-81.01361111
YCO,67.81666667,-115.1433333
YCR,54.63333333,-97.8
YCS,63.34694444,-90.73111111
YCY,70.48611111,-68.51666667
YDA,64.04166667,-139.1208333
YDB,61.37055556,-139.04
YDF,49.21666667,-57.4
YDL,58.42222222,-130.0322222
YDN,51.1,-100.05
YDP,56.54916667,-61.68027778
YDQ,55.73333333,-120.1833333
YDS,50.18333333,-124.7
YRI,47.76444444,-69.58444444
YEA,53.43805556,-113.5525
YED,53.66916667,-113.4755556
YEG,53.30416667,-113.5916667
YEK,61.09388889,-94.07166667
YEL,46.35222222,-82.56305556
YEM,45.84277778,-81.85805556
YER,56.02111111,-87.67777778
YEU,79.99472222,-85.81416667
YEV,68.29305556,-133.4875
YFB,63.75222222,-68.56388889
YFC,45.86666667,-66.53333333
YFO,54.68333333,-101.6833333
YFR,61.18333333,-113.6833333
YFS,61.75,-121.2333333
YGA,51.95,-68.13333333
YGB,49.69388889,-124.5177778
YGE,50.08333333,-124.95
YGG,48.85,-123.5
YGH,66.26666667,-128.65
YGK,44.22222222,-76.6
YGL,53.62527778,-77.70416667
YGN,50.85,-126.85
YGP,48.76666667,-64.48333333
YGQ,49.78194444,-86.94166667
YGR,47.425,-61.77805556
YGT,69.36472222,-81.81861111
YGV,50.25,-63.58333333
YGW,55.27916667,-77.76666667
YGX,56.35,-94.7
YGZ,76.42611111,-82.90916667
YHA,52.53333333,-56.3
YHD,49.82833333,-92.73805556
YHF,49.71416667,-83.68611111
YHH,50.05,-125.25
YHI,70.76166667,-117.8055556
YHM,43.16694444,-79.93055556
YHN,49.19305556,-84.75888889
YHR,50.5,-59.5
YHS,49.46666667,-123.75
YHT,60.78916667,-137.5455556
YHU,45.5175,-73.41694444
YHY,60.84555556,-115.7783333
YHZ,44.88333333,-63.51666667
YIB,48.775,-91.63472222
YIF,51.21166667,-58.65833333
YIG,50.38333333,-125.1333333
YIO,72.68944444,-77.96888889
YIP,42.23777778,-83.53055556
YIV,53.85694444,-94.65277778
YJO,56.66666667,-131.1166667
YJT,48.53333333,-58.55
YKA,50.69916667,-120.4383333
YKF,43.45888889,-80.38444444
YKG,60.02722222,-69.99916667
YKJ,57.25722222,-105.615
YKL,54.80416667,-66.80694444
YKM,46.56694444,-120.5377778
YKN,42.91694444,-97.38638889
YKU,53.82111111,-79.005
YKX,48.2125,-79.98472222
YKZ,43.86166667,-79.37027778
YLC,62.85,-69.88333333
YLD,47.81944444,-83.35277778
YLH,52.19583333,-87.93
YLL,53.30638889,-110.0786111
YLP,50.28333333,-64.15
YLQ,47.40833333,-72.79166667
YLR,56.51361111,-99.98527778
YLT,82.51777778,-62.28055556
YLW,49.96527778,-119.3777778
YMA,63.61638889,-135.8736111
YMB,50.12194444,-120.7475
YME,48.85444444,-67.45972222
YMH,52.30277778,-55.84722222
YML,47.59722222,-70.225
YMM,56.65277778,-111.2205556
YMO,51.29111111,-80.60416667
YMP,50.5825,-127.0244444
YMQ,45.555,-73.73388889
YMT,49.77194444,-74.52805556
YMV,50.65555556,-68.83
YMX,45.67972222,-74.03861111
YNA,50.18333333,-61.8
YND,45.52166667,-75.56361111
YNE,53.95416667,-97.84583333
YNG,41.25611111,-80.66972222
YNH,56.0375,-121.975
YNK,49.6,-126.6166667
YNL,58.275,-104.0811111
YNM,49.75,-77.8
YOC,67.57055556,-139.8391667
YOD,54.45,-110.1666667
YOG,51.63333333,-85.95
YOJ,58.61833333,-117.1683333
YOO,43.92277778,-78.895
YOP,58.49055556,-119.4030556
YOW,45.3225,-75.66916667
YOX,75.36416667,-105.7263889
YPA,53.21666667,-105.6833333
YPE,56.22777778,-117.4402778
YPL,51.44638889,-90.21416667
YPN,49.83333333,-64.28333333
YPO,54.98333333,-85.43333333
YPQ,44.23055556,-78.35694444
YPR,54.28583333,-130.4447222
YPS,45.65666667,-61.36805556
YPW,49.81666667,-124.5
YPX,60.05222222,-77.2875
YPY,58.7625,-111.1208333
YQA,44.97472222,-79.30333333
YQB,46.78916667,-71.39805556
YQD,53.96666667,-101.1
YQF,52.17694444,-113.8933333
YQG,42.27416667,-82.96388889
YQH,60.12361111,-128.825
YQI,43.83333333,-66.08333333
YQK,49.7875,-94.35833333
YQL,49.63194444,-112.7916667
YQM,46.11194444,-64.67916667
YQQ,49.71666667,-124.8933333
YQR,50.43222222,-104.6661111
YQT,48.37194444,-89.32388889
YQU,55.17972222,-118.8836111
YQV,51.26666667,-102.4666667
YQW,52.76666667,-108.2388889
YQX,48.94666667,-54.56333333
YQY,46.16666667,-60.05
YQZ,53.02666667,-122.5097222
YRB,74.71694444,-94.96944444
YRC,48.52083333,-71.05055556
YRD,52.81666667,-126.9666667
YRJ,48.51666667,-72.26666667
YRL,51.06388889,-93.8
YRQ,46.35138889,-72.67777778
YRT,62.81138889,-92.11583333
YSB,46.62694444,-80.79805556
YSC,45.43805556,-71.69055556
YSF,59.25,-105.8333333
YSJ,45.31666667,-65.88333333
YSL,47.18,-67.89277778
YSM,60.01666667,-111.9666667
YSN,50.68277778,-119.2325
YSP,48.75527778,-86.34444444
YSR,72.98222222,-84.61361111
YST,53.84583333,-94.84972222
YSU,46.43333333,-63.83333333
YSV,58.47222222,-62.66666667
YTA,45.86166667,-77.24944444
YTE,64.23,-76.52666667
YTF,48.50888889,-71.64194444
YTG,50.88333333,-126.8
YTH,55.80333333,-97.8625
YTJ,48.81333333,-87.09944444
YTL,53.81722222,-89.89583333
YTM,46.4125,-74.77944444
YTN,50.28333333,-64.75
YTO,43.74416667,-79.38305556
YTP,49.15,-125.4
YTQ,58.66777778,-69.95583333
YTR,44.11888889,-77.52805556
YTS,48.56666667,-81.36666667
YTZ,43.62694444,-79.39611111
YUB,69.43638889,-133.025
YUL,45.46805556,-73.74138889
NYL,32.65666667,-114.6058333
YUT,66.52138889,-86.22472222
YUX,68.77416667,-81.24083333
YUY,48.20555556,-78.83055556
YVA,-11.71083333,43.24388889
YVB,48.07333333,-65.46166667
YVC,55.14833333,-105.2625
YVN,66.59194444,-61.57333333
YVO,48.05277778,-77.78277778
YVP,58.10194444,-68.40666667
YVQ,65.28333333,-126.8
YVR,49.18722222,-123.1852778
YVT,55.85,-108.4833333
YWB,61.58861111,-71.92944444
YWG,49.9,-97.23333333
YWH,48.42277778,-123.3875
YWJ,65.1925,-123.4288889
YWK,52.9225,-66.875
YWL,52.18472222,-122.0444444
YWQ,49.88722222,-71.25388889
YWR,48.58333333,-85.25
YWY,63.21055556,-123.4386111
YXC,49.61222222,-115.7819444
YXD,53.56666667,-113.5166667
YXE,52.16666667,-106.6833333
YXH,50.01583333,-110.7208333
YXJ,56.23333333,-120.7333333
YXK,48.47805556,-68.49694444
YXL,50.11666667,-91.90277778
YXP,66.14527778,-65.71305556
YXQ,62.41027778,-140.8688889
YXR,47.69722222,-79.85194444
YXS,53.89166667,-122.675
YXT,54.46555556,-128.5744444
YXU,43.03333333,-81.15
YXX,49.02388889,-122.3661111
YXY,60.71666667,-135.0666667
YXZ,47.9625,-84.78583333
YYB,46.36583333,-79.42138889
YYC,51.11277778,-114.0197222
YYD,54.82555556,-127.1802778
YYE,58.83333333,-122.5833333
YYF,49.46472222,-119.6
YYG,46.28833333,-63.12972222
YYH,69.54555556,-93.57694444
YYJ,48.64861111,-123.4236111
YYL,56.86666667,-101.0666667
YYN,50.28333333,-107.6833333
YYQ,58.75,-94.06666667
YYR,53.31666667,-60.41666667
YYT,47.61694444,-52.75
YYU,49.4125,-82.47083333
YYY,48.6,-68.2
YYZ,43.67972222,-79.625
YZE,45.88527778,-82.56777778
YZF,62.46888889,-114.4441667
YZH,55.29333333,-114.7783333
YZP,53.25444444,-131.8127778
YZR,42.99722222,-82.31111111
YZS,64.19333333,-83.35944444
YZT,50.68055556,-127.3638889
YZV,50.21666667,-66.28333333
ZAA,55.46666667,-129.4833333
ZBF,47.62916667,-65.73888889
ZBM,45.29027778,-72.74166667
ZBX,36.65166667,-93.34583333
ZCL,22.89722222,-102.6869444
ZEL,52.13972222,-128.0636111
ZFA,62.2075,-133.3758333
ZFM,67.40777778,-134.8602778
ZFN,64.91666667,-125.5666667
ZGF,49.01666667,-118.4333333
ZGS,50.33333333,-60.66666667
ZIH,17.60972222,-101.4916667
ZLO,19.14472222,-104.5586111
ZLT,50.83333333,-58.95
ZMT,54.02472222,-132.1183333
ZNA,49.15,-123.9333333
ZNC,60.98138889,-159.9911111
ZOF,52.36666667,-127.7
ZPB,53.89055556,-92.19527778
ZQN,-45.02138889,168.7388889
ZSS,4.92444444,-6.13555556
ZST,55.93333333,-129.9833333
ZSW,54.33333333,-130.2833333
ZTS,49.91694444,-126.65
ZUM,53.56277778,-64.10916667
ZVA,-19.56083333,45.45138889
ZVK,16.55361111,104.7625
ZWL,58.1,-103.1833333
ZXB,35.14666667,-106.805
ZXC,41.84583333,-123.9833333
ZXF,64.11666667,-157.35
ZXH,55.23916667,-132.1141667
ZXI,55.50055556,-132.4875
ZXJ,55.48833333,-132.3333333
ZXK,55.21666667,-132.0863889
ZXL,55.2,-132.2383333
ZXM,55.40861111,-132.3291667
ZXN,55.29888889,-132.145
ZXO,56.18416667,-133.3105556
ZXP,56.23722222,-133.1888889
ZXT,38.77444444,-122.9911111
ZXU,41.59722222,-71.41222222
ZXV,41.44611111,-85.93472222
ZXW,39.70972222,-121.6152778
ZXX,46.21833333,-119.2094444
ZXY,38.78333333,-108.0652778
ZXZ,47.65416667,-120.0541667
ZZU,-11.44277778,34.01277778
ZZV,39.94277778,-81.8925
FHB,30.61194444,-81.46111111
PAC,8.97333333,-79.55555556
AUI,-1.46166667,143.0647222
BVU,61.17305556,-151.0430556
#N/A,57.13333333,-153.2
#N/A,-6.73722222,146.995
#N/A,60.55,-148.1666667
TIC,7.13333333,171.9166667
TOD,2.81805556,104.16
#N/A,58.73333333,-156.95
#N/A,46.35361111,-87.39527778
#N/A,16.76111111,-62.15833333
TX8,33.48472222,-101.6608333
MS2,30.4875,-89.65111111
TGZ,16.56194444,-93.02611111
UOS,35.20527778,-85.89805556
GUF,30.29055556,-87.67166667
AL4,31.30888889,-86.39388889
MI4,44.62527778,-86.20083333
NY4,44.67666667,-74.94833333
ADT,34.80416667,-96.67111111
WNC,55.84972222,-133.2277778
L41,36.8125,-111.6466667
6B0,43.98472222,-73.09583333
U36,42.92111111,-112.8811111
KDE,-5.68333333,142.7333333
#N/A,40.7625,-84.17916667
#N/A,30.29805556,-97.70138889
CT1,41.69027778,-72.86472222
NY5,41.7075,-73.73805556
CSL,22.94777778,-109.9369444
ID1,43.74194444,-111.0977778
MRO,-40.97333333,175.6336111
PGR,36.06388889,-90.50916667
AZ4,33.7875,-113.6425
SD2,43.22166667,-99.40333333
VGC,42.84388889,-75.56138889
AL5,32.46388889,-87.95416667
XCM,42.30638889,-82.08194444
EPA,-34.61,-58.6125
S24,41.29583333,-83.03722222
MD1,38.94138889,-76.7725
VVC,4.16833333,-73.61472222
MS3,32.79916667,-89.12611111
MN4,46.45027778,-95.21083333
OH8,40.88555556,-83.86861111
SKT,32.53583333,74.36388889
AA7,65.67361111,-162.4641667
BEC,37.69444444,-97.215
GA4,34.17583333,-83.56166667
HYD,17.22888889,78.43277778
QRO,20.61722222,-100.1855556
YLS,49.03027778,-77.01722222
MA2,42.59138889,-72.52277778
BYN,46.1625,100.7047222
MPI,9.18527778,-77.98416667
YZX,44.98444444,-64.91694444
MA3,41.87444444,-71.01666667
SMQ,-2.49916667,112.975
AK1,65.77277778,-165.8902778
AK2,60.71027778,-151.7211111
PNN,45.20055556,-67.56444444
CT2,41.93277778,-72.77694444
WV2,37.85555556,-81.91583333
AL6,30.46055556,-87.87694444
NY7,42.91388889,-76.44083333
NY6,42.99805556,-74.32944444
MN5,44.58944444,-92.485
MPE,41.27111111,-72.54972222
NC6,36.36166667,-78.52916667
ME2,44.3025,-68.91055556
PA3,41.51527778,-75.25138889
AK3,64.19805556,-147.9286111
YOA,64.69888889,-110.6147222
AK4,67.58055556,-148.1647222
TN9,35.85777778,-83.52861111
NC7,34.73361111,-76.66055556
IN3,39.93527778,-86.045
NY8,40.98694444,-72.51916667
NT2,64.385,-115.1247222
TBG,-5.27972222,141.2269444
WA9,48.105,-119.7205556
CA6,34.52888889,-114.4319444
YCE,43.28555556,-81.50833333
PA4,40.18777778,-77.17416667
DE2,39.52111111,-75.72361111
BPI,42.585,-110.1111111
LNV,-3.04388889,152.6294444
YPD,45.2575,-79.82972222
PGC,38.995,-79.14583333
PA5,39.99,-75.58194444
MA4,42.09833333,-70.67222222
MVC,31.45805556,-87.35111111
VA5,37.70888889,-77.43666667
PPQ,-40.90527778,174.9880556
OH9,41.13138889,-81.765
FL6,26.73527778,-81.05111111
TMU,9.73972222,-85.01611111
TOI,31.86027778,-86.01222222
LA1,31.73583333,-93.09916667
CTZ,34.975,-78.36555556
IN4,39.83083333,-86.29444444
ME3,44.40944444,-69.01194444
OBE,27.26666667,-80.85027778
RBW,32.92111111,-80.64055556
MA5,42.32805556,-72.61111111
NIS,-2.6625,151.9983333
YBQ,48.98333333,-123.65
ON1,44.44944444,-80.15916667
IA4,41.40111111,-92.94583333
NH1,42.9625,-70.82861111
TX9,31.94722222,-99.98583333
NC8,36.04861111,-79.475
ME4,44.1575,-70.48138889
KVD,40.73833333,46.31888889
JWY,32.45833333,-96.9125
LA2,30.52166667,-90.41833333
OR4,44.09444444,-121.2002778
AZ5,34.12944444,-109.3108333
IN5,28.70777778,77.35888889
OEO,45.30944444,-92.69
CO5,12.22166667,-71.98416667
NV2,35.76833333,-115.3297222
7AK,54.14472222,-165.6041667
NJ4,39.26333333,-74.6075
NY9,42.38222222,-77.68222222
YWS,51.42944444,-121.2097222
1NY,42.63694444,-77.05277778
NV3,35.44444444,-114.9094444
BBW,41.43638889,-99.64222222
BGH,16.63333333,-14.2
SC4,33.18555556,-80.03611111
AK5,70.37027778,-150.4211111
AK6,64.07138889,-148
GA5,33.52972222,-82.51694444
SC5,33.06333333,-80.27944444
AK7,65.47722222,-150.0508333
NJ5,41.20027778,-74.62305556
KOM,-6.06805556,142.8597222
NB1,45.2075,-67.25055556
VT1,42.92722222,-72.86555556
MN6,48.75277778,-96.94305556
CT3,41.74416667,-72.18027778
CA7,37.68888889,-121.4416667
YBW,48.74722222,-123.2297222
BC2,50.60833333,-126.8444444
BC3,50.03333333,-124.8222222
BC4,50.44666667,-125.4527778
DHB,48.62083333,-123.0030556
BC5,50.41111111,-125.1833333
BC6,49.75277778,-123.9302778
YMF,48.89194444,-123.3916667
BC8,50.59166667,-126.7666667
YMU,50.06944444,-124.9833333
BC9,50.11666667,-124.75
CN2,50.93888889,-126.6833333
YPT,49.62277778,-124.0252778
CN4,50.20333333,-123.7711111
YQJ,50.06527778,-125.2275
YR1,50.12416667,-124.8397222
CN5,50.28611111,-125.0583333
CN6,50.84833333,-126.5658333
CN7,50.45861111,-127.8561111
CN9,50.64083333,-127.0313889
BC7,50.38305556,-125.1552778
CA9,50.08138889,-125.2533333
AK8,60.43333333,-151.4833333
VT2,44.1175,-72.82694444
NJ6,39.93416667,-74.80722222
ME5,44.42527778,-70.81
WI3,45.13555556,-87.18805556
AK9,55.73333333,-132.4333333
FON,10.46388889,-84.57333333
ME6,44.50055556,-71.87833333
MQI,42.25,-71
NM1,34.645,-106.8336111
LUS,-4.80472222,18.72
AZ6,32.96027778,-112.6736111
NC9,34.89138889,-79.75972222
PA6,40.60361111,-79.82611111
CT4,41.56916667,-73.46194444
B1C,50.75194444,-126.5872222
B2C,50.40194444,-125.4191667
WA1,48.68555556,-122.9347222
B3C,50.61888889,-126.3177778
BC1,50.56888889,-126.2747222
WA3,48.58527778,-123.0086111
B4C,50.75194444,-126.5011111
CT5,41.81972222,-71.90083333
T1X,33.65222222,-97.19722222
KIP,33.86055556,-98.49027778
NE3,40.89638889,-97.62416667
AA2,58.70944444,-157.0713889
IN6,38.36555556,-85.73805556
BBD,31.17916667,-99.32388889
DE3,39.21833333,-75.59666667
TNO,10.31555556,-85.81222222
A1K,70.13611111,-146.29
AL7,33.90194444,-87.31388889
PA7,39.83055556,-75.76972222
GA6,34.31222222,-84.42222222
OZZ,30.93916667,-6.90944444
NT3,63.43472222,-109.175
WHP,34.25944444,-118.4133333
MRF,30.37111111,-104.0175
N1Y,42.90888889,-77.32527778
CT6,41.44555556,-72.45555556
GTY,39.84138889,-77.27472222
MI6,41.99305556,-86.12805556
PA8,40.20416667,-75.43027778
GA0,32.21638889,-83.12861111
PA9,40.64222222,-79.85611111
YUW,68.63333333,-71.13333333
FVR,45.87805556,-111.5694444
T2X,34.86055556,-102.3258333
TN5,36.52,-86.05805556
A3K,70.76583333,-154.2308333
VA6,37.10777778,-79.5925
A4K,64.42138889,-149.8944444
JCT,30.51111111,-99.76277778
C1A,37.54638889,-121.1586111
T3X,26.85833333,-98.22166667
NY3,43.18111111,-77.91555556
#N/A,30.41361111,-97.665
NU1,68.12527778,-106.5852778
T5X,29.3425,-98.85111111
MD2,38.59694444,-77.0725
NV4,39.66805556,-119.8763889
N2Y,42.88361111,-76.78111111
NU2,68.16388889,-106.6144444
N2C,35.0175,-80.62194444
A6K,65.04472222,-145.4230556
VA7,38.36666667,-78.96027778
O1H,40.53666667,-81.95583333
A7K,62.03611111,-151.4522222
N3Y,43.87722222,-73.41305556
NV5,40.75722222,-119.2127778
NU3,66.01861111,-111.4519444
NJ7,40.33,-74.34666667
N3C,35.22222222,-83.42
O2H,40.32888889,-82.52611111
NH2,44.39472222,-71.19805556
NH3,44.08027778,-72.00777778
NU4,65.025,-96.07111111
CD1,-8.72861111,24.99111111
ME7,44.17333333,-68.68027778
AL8,34.68861111,-86.00583333
AR3,36.34527778,-94.21944444
O3H,39.90111111,-83.13694444
O4H,40.27972222,-83.11472222
T1N,35.20305556,-88.49833333
IN7,39.6275,-86.08805556
MS4,34.36361111,-89.89277778
IL2,39.07055556,-88.53361111
T6X,29.805,-95.89777778
GNT,35.16722222,-107.9019444
CD2,3.6775,28.60111111
DYL,40.33305556,-75.12222222
T7X,31.67861111,-97.3625
N4C,35.5825,-79.10138889
FL7,26.85361111,-82.2525
BDT,4.25305556,20.97555556
N5C,34.27277778,-78.715
T8X,33.17694444,-96.58888889
BWC,32.99305556,-115.5169444
BFG,37.54583333,-110.7133333
O5H,41.39111111,-83.63027778
LA3,30.0875,-90.58277778
FME,39.08527778,-76.75944444
LNR,43.21194444,-90.17972222
YMD,76.23916667,-119.3211111
APH,38.06888889,-77.31833333
N6C,35.70416667,-79.50416667
CO1,37.52861111,-106.0458333
RNH,45.14777778,-92.53916667
VA8,37.40638889,-77.52472222
MO3,37.875,-92.40805556
T2N,35.21138889,-84.79972222
P1A,39.80555556,-79.54888889
WI4,43.11416667,-89.53166667
O6H,40.90305556,-82.25555556
GA7,33.59805556,-83.13833333
KY6,36.76972222,-88.58472222
T9X,28.52222222,-99.82361111
RNM,33.03916667,-116.9152778
OPN,32.955,-84.26416667
VHN,31.05777778,-104.7838889
AL9,33.17194444,-86.30555556
TRL,32.70861111,-96.26722222
NJ8,41.12833333,-74.34666667
WI5,42.615,-89.59027778
NU5,65.55194444,-106.4358333
MN7,45.145,-93.21027778
EST,43.4075,-94.74638889
RHD,-27.49666667,-64.93583333
NU6,66.65,-107.7
P2A,39.93722222,-75.14138889
#N/A,63.02444444,-145.5005556
A5K,63.02444444,-145.5005556
AA9,61.53638889,-158.7388889
NE4,40.48194444,-101.8130556
ON2,43.41583333,-80.93416667
MA6,42.10638889,-71.51
NL1,49.6575,-54.2375
IN8,13.07111111,79.69111111
A2L,34.47361111,-85.72138889
A1L,34.26861111,-86.85805556
GA8,33.7825,-83.69277778
NH4,43.76833333,-71.38666667
N4Y,40.84722222,-72.46388889
FL8,29.06694444,-81.28361111
NV6,36.27194444,-115.9952778
N8K,60.72527778,-151.3022222
LA4,30.71833333,-91.47861111
FFL,41.05583333,-91.98083333
MI7,42.35138889,-86.25583333
ZFW,56.08138889,-118.4333333
CO6,38.81416667,-106.1205556
YMW,46.27277778,-75.99055556
PSQ,39.85888889,-75.29972222
LNA,26.59305556,-80.085
2NY,40.8275,-73.71694444
3NY,40.89861111,-72.41055556
QNY,40.73388889,-73.97277778
AZ7,36.96,-113.0138889
VA9,36.78083333,-76.45138889
HNB,38.24916667,-86.95361111
1TN,35.65638889,-88.19527778
1GA,33.39,-84.33111111
1CA,38.19333333,-121.7036111
2CA,35.74555556,-119.2363889
FL9,27.89388889,-81.62055556
IL3,39.1625,-89.67472222
2GA,31.21305556,-84.23527778
AIO,41.40388889,-95.04861111
UT2,40.85833333,-111.9347222
NJ9,39.70555556,-75.03305556
NLU,19.75555556,-99.01638889
1TX,35.8575,-102.0133333
VJI,36.68722222,-82.03333333
SSF,29.33694444,-98.47111111
WI6,44.33333333,-89.01972222
N1J,40.82,-74.85527778
N5Y,42.56083333,-73.83388889
ZMH,51.73666667,-121.3327778
HDE,40.45166667,-99.33611111
N6Y,41.72777778,-74.3775
NH5,43.06138889,-71.90527778
XWA,48.26083333,-103.7511111
ON3,52.83277778,-83.92472222
CT7,41.38361111,-72.50583333
LA5,29.44111111,-90.26111111
NM2,32.98944444,-106.9694444
3GA,31.3975,-84.89472222
SC6,32.70111111,-80.00333333
IXP,32.23361111,75.63472222
T4X,30.78416667,-98.66
3TX,32.5775,-96.7175
OLL,-1.22666667,15.91
KNO,3.64222222,98.88527778
N7C,36.2975,-77.17083332
CJ8,52.34277778,-109.9188889
AR4,35.11999999,-90.82638889
SJU,18.44,-66.00222222
STT,18.33722222,-64.97333333
STX,17.70388889,-64.79888889
BQN,18.49583333,-67.13
GUM,,
PSE,,
PPG,,
VQS,,
GSN,,
ABO,,
CPX,,
DDP,,
FAJ,,
HUC,,
RVR,,
MAZ,,
NRR,,
PPD,,
SIG,,
