date,carrier,carrier_name,airport,airport_name,arr_flights,arr_del15,carrier_ct,weather_ct,nas_ct,security_ct,late_aircraft_ct,arr_cancelled,arr_diverted,arr_delay,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay
2019-1,OO,SkyWest Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",2362,383,72.68,29.07,105.85,1.02,174.38,45,7,32613,10889,5878,4190,54,11602
2019-1,OO,SkyWest Airlines Inc.,ATW,"Appleton, WI: Appleton International",206,48,17.31,6.45,16.36,0,7.89,3,2,5436,3242,895,674,0,625
2019-1,OO,SkyWest Airlines Inc.,AUS,"Austin, TX: Austin - Bergstrom International",232,37,15.87,0,6.53,0,14.6,3,0,1929,662,0,235,0,1032
2019-1,OO,SkyWest Airlines Inc.,AVL,"Asheville, NC: Asheville Regional",221,54,17.12,4.7,16.85,0,15.33,12,4,4859,1886,1030,733,0,1210
2019-1,OO,SkyWest Airlines Inc.,AVP,"Scranton/Wilkes-Barre, PA: Wilkes Barre Scranton International",53,11,1.42,0.54,3.51,0,5.52,3,2,541,92,34,105,0,310
2019-1,OO,SkyWest Airlines Inc.,AZO,"Kalamazoo, MI: Kalamazoo/Battle Creek International",80,17,5.6,2.06,3.71,0,5.63,3,1,1373,532,179,186,0,476
2019-1,OO,SkyWest Airlines Inc.,BDL,"Hartford, CT: Bradley International",44,8,1.82,1.34,1.56,1,2.28,1,0,329,69,41,45,43,131
2019-1,OO,SkyWest Airlines Inc.,BFF,"Scottsbluff, NE: Western Neb. Regional/William B. Heilig Field",54,9,3,0,1.01,0,4.99,2,0,510,183,0,67,0,260
2019-1,OO,SkyWest Airlines Inc.,BFL,"Bakersfield, CA: Meadows Field",148,28,10.22,0,1.04,0,16.74,1,0,2905,1770,0,75,0,1060
2019-1,OO,SkyWest Airlines Inc.,BGM,"Binghamton, NY: Greater Binghamton/Edwin A. Link Field",61,10,2,1,2.75,0,4.25,6,2,1067,682,112,102,0,171
2019-1,OO,SkyWest Airlines Inc.,BHM,"Birmingham, AL: Birmingham-Shuttlesworth International",76,32,4.61,1.99,4.82,0,20.58,5,0,2828,314,291,329,0,1894
2019-1,OO,SkyWest Airlines Inc.,BIL,"Billings, MT: Billings Logan International",93,13,4.69,1,2.64,0,4.67,0,1,539,133,106,68,0,232
2019-1,OO,SkyWest Airlines Inc.,BIS,"Bismarck/Mandan, ND: Bismarck Municipal",165,51,14.02,5.12,21.73,0,10.14,8,0,3888,1326,1156,792,0,614
2019-1,OO,SkyWest Airlines Inc.,BJI,"Bemidji, MN: Bemidji Regional",62,8,2.67,2.25,1.32,0,1.76,2,0,1805,274,1235,81,0,215
2019-1,OO,SkyWest Airlines Inc.,BMI,"Bloomington/Normal, IL: Central Il Regional Airport at Bloomington",,,,,,,,,,,,,,,
2019-1,OO,SkyWest Airlines Inc.,BNA,"Nashville, TN: Nashville International",579,171,33.82,7.15,54.17,0,75.87,25,0,16065,5077,1637,2304,0,7047
2019-1,OO,SkyWest Airlines Inc.,BOI,"Boise, ID: Boise Air Terminal",881,125,33.49,7.64,21.66,0,62.21,15,1,9932,3629,756,842,0,4705
2019-1,OO,SkyWest Airlines Inc.,BOS,"Boston, MA: Logan International",234,46,3.8,5.95,17.62,0,18.64,18,0,5702,634,1568,1378,0,2122
2019-1,OO,SkyWest Airlines Inc.,BQK,"Brunswick, GA: Brunswick Golden Isles",84,9,1.88,1.93,1.19,0,4,0,0,1137,94,804,47,0,192
2019-1,OO,SkyWest Airlines Inc.,BRD,"Brainerd, MN: Brainerd Lakes Regional",54,11,4,5.02,0.01,0,1.97,3,0,2362,156,2133,7,0,66
2019-1,OO,SkyWest Airlines Inc.,BRO,"Brownsville, TX: Brownsville South Padre Island International",68,16,6.53,0.05,1.93,0,7.49,2,1,1592,1088,1,90,0,413
2019-1,OO,SkyWest Airlines Inc.,BTM,"Butte, MT: Bert Mooney",58,3,0,1.47,0.49,0,1.05,0,0,951,0,682,149,0,120
2019-1,OO,SkyWest Airlines Inc.,BTR,"Baton Rouge, LA: Baton Rouge Metropolitan/Ryan Field",332,61,26.51,0,7.86,0,26.64,1,0,4391,2702,0,275,0,1414
2019-1,OO,SkyWest Airlines Inc.,BTV,"Burlington, VT: Burlington International",26,6,2.23,1,1.12,0,1.66,1,1,335,130,47,32,0,126
2019-1,OO,SkyWest Airlines Inc.,BUF,"Buffalo, NY: Buffalo Niagara International",59,15,5.41,2.05,2.44,0,5.1,8,0,1198,377,222,128,0,471
2019-1,OO,SkyWest Airlines Inc.,BUR,"Burbank, CA: Bob Hope",390,56,17.42,0.97,16.74,0,20.87,14,1,3686,1264,134,680,0,1608
2019-1,OO,SkyWest Airlines Inc.,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",10,2,1.19,0,0.81,0,0,0,0,89,72,0,17,0,0
2019-1,OO,SkyWest Airlines Inc.,BZN,"Bozeman, MT: Bozeman Yellowstone International",218,41,14.33,3.98,11.26,0,11.43,4,1,2788,1067,315,444,0,962
2019-1,OO,SkyWest Airlines Inc.,CDC,"Cedar City, UT: Cedar City Regional",54,9,1.84,1,4.17,0,1.98,0,0,453,124,23,157,0,149
2019-1,OO,SkyWest Airlines Inc.,CGI,"Cape Girardeau, MO: Cape Girardeau Regional",79,25,4.39,1.97,5.86,0,12.78,12,0,2056,565,194,229,0,1068
2019-1,OO,SkyWest Airlines Inc.,CHA,"Chattanooga, TN: Lovell Field",265,52,11.28,4.42,11.53,0,24.78,14,0,3437,523,816,487,0,1611
2019-1,OO,SkyWest Airlines Inc.,CHO,"Charlottesville, VA: Charlottesville Albemarle",62,18,5.81,0.77,4.44,0,6.97,11,0,2079,1486,31,203,0,359
2019-1,OO,SkyWest Airlines Inc.,CHS,"Charleston, SC: Charleston AFB/International",37,10,4.68,1.77,2.03,0,1.51,4,0,868,529,37,105,0,197
2019-1,OO,SkyWest Airlines Inc.,CID,"Cedar Rapids/Iowa City, IA: The Eastern Iowa",158,34,10.19,4.76,9.87,0,9.19,6,1,2927,991,641,522,0,773
2019-1,OO,SkyWest Airlines Inc.,CIU,"Sault Ste. Marie, MI: Chippewa County International",58,11,3,1.99,3.14,0,2.87,1,3,1464,327,796,100,0,241
2019-1,OO,SkyWest Airlines Inc.,CKB,"Clarksburg/Fairmont, WV: North Central West Virginia",58,14,4.49,1,3.24,0,5.26,7,0,1428,694,33,156,0,545
2019-1,OO,SkyWest Airlines Inc.,CLE,"Cleveland, OH: Cleveland-Hopkins International",104,18,6.59,1.73,3.67,0,6.01,3,0,1237,284,189,195,0,569
2019-1,OO,SkyWest Airlines Inc.,CLL,"College Station/Bryan, TX: Easterwood Field",52,2,1,0,0,0,1,5,2,99,21,0,0,0,78
2019-1,OO,SkyWest Airlines Inc.,CLT,"Charlotte, NC: Charlotte Douglas International",434,96,40.62,2.16,22.24,0,30.99,11,0,8544,4917,84,805,0,2738
2019-1,OO,SkyWest Airlines Inc.,CMH,"Columbus, OH: John Glenn Columbus International",50,11,5.57,1,2.79,0.06,1.58,4,1,862,595,28,106,1,132
2019-1,OO,SkyWest Airlines Inc.,CMX,"Hancock/Houghton, MI: Houghton County Memorial",62,14,1.79,2.7,4.29,0,5.22,14,0,977,89,300,236,0,352
2019-1,OO,SkyWest Airlines Inc.,CNY,"Moab, UT: Canyonlands Field",52,10,2.2,1.86,3.17,0,2.77,5,3,564,99,166,129,0,170
2019-1,OO,SkyWest Airlines Inc.,COD,"Cody, WY: Yellowstone Regional",60,13,3.74,0,4.57,0,4.69,0,1,772,267,0,178,0,327
2019-1,OO,SkyWest Airlines Inc.,COS,"Colorado Springs, CO: City of Colorado Springs Municipal",440,104,27.39,5.13,24.91,0,46.56,10,1,9173,4344,367,1052,0,3410
2019-1,OO,SkyWest Airlines Inc.,COU,"Columbia, MO: Columbia Regional",25,2,0.4,0,0.6,0,1,1,0,87,12,0,18,0,57
2019-1,OO,SkyWest Airlines Inc.,CPR,"Casper, WY: Casper/Natrona County International",68,3,1,0,2,0,0,0,0,85,33,0,52,0,0
2019-1,OO,SkyWest Airlines Inc.,CRP,"Corpus Christi, TX: Corpus Christi International",9,4,1.03,0,0.11,0,2.86,0,0,340,69,0,11,0,260
2019-1,OO,SkyWest Airlines Inc.,CRW,"Charleston/Dunbar, WV: Yeager",82,10,2.43,0.03,3.59,0,3.95,1,1,420,65,1,100,0,254
2019-1,OO,SkyWest Airlines Inc.,CVG,"Cincinnati, OH: Cincinnati/Northern Kentucky International",86,30,8.37,4.16,7.54,0,9.93,4,0,2248,778,482,339,0,649
2019-1,OO,SkyWest Airlines Inc.,CYS,"Cheyenne, WY: Cheyenne Regional/Jerry Olson Field",31,5,0.96,0.91,0.09,0,3.04,1,0,833,140,70,7,0,616
2019-1,OO,SkyWest Airlines Inc.,DAL,"Dallas, TX: Dallas Love Field",323,57,9.87,0,30.78,0,16.35,8,0,3440,1026,0,1167,0,1247
2019-1,OO,SkyWest Airlines Inc.,DAY,"Dayton, OH: James M Cox/Dayton International",129,20,4.85,1.08,5,0,9.07,2,0,1415,246,130,144,0,895
2019-1,OO,SkyWest Airlines Inc.,DCA,"Washington, DC: Ronald Reagan Washington National",97,31,9.33,3.56,10.39,0,7.72,12,0,2072,708,331,515,0,518
2019-1,OO,SkyWest Airlines Inc.,DEN,"Denver, CO: Denver International",3765,804,129.04,17.67,283.29,0.81,373.19,108,3,66473,21169,1950,12309,14,31031
2019-1,OO,SkyWest Airlines Inc.,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",1643,467,100.25,5,148.07,2.19,211.49,33,0,39306,16170,261,5340,44,17491
2019-1,OO,SkyWest Airlines Inc.,DHN,"Dothan, AL: Dothan Regional",115,19,5.15,1.72,4.63,1,6.5,2,0,989,279,60,135,93,422
2019-1,OO,SkyWest Airlines Inc.,DLH,"Duluth, MN: Duluth International",150,27,5.11,7.3,4.58,0,10.01,7,0,2310,377,1035,210,0,688
2019-1,OO,SkyWest Airlines Inc.,DRO,"Durango, CO: Durango La Plata County",81,17,6.06,2.31,5.61,0,3.01,1,0,741,325,83,169,0,164
2019-1,OO,SkyWest Airlines Inc.,DSM,"Des Moines, IA: Des Moines International",99,31,10.23,2.76,7.5,0,10.51,6,1,2093,689,431,316,0,657
2019-1,OO,SkyWest Airlines Inc.,DTW,"Detroit, MI: Detroit Metro Wayne County",2980,616,120.92,54.7,150.9,0.22,289.27,130,11,73769,24041,15843,7008,10,26867
2019-1,OO,SkyWest Airlines Inc.,DVL,"Devils Lake, ND: Devils Lake Regional",53,13,3.03,1.99,2.26,0,5.71,5,1,2758,747,911,110,0,990
2019-1,OO,SkyWest Airlines Inc.,EAR,"Kearney, NE: Kearney Regional",54,7,2.76,0,1.29,0,2.95,3,1,214,85,0,59,0,70
2019-1,OO,SkyWest Airlines Inc.,EAU,"Eau Claire, WI: Chippewa Valley Regional",62,20,7.18,0,4.27,0,8.54,10,0,1563,518,0,288,0,757
2019-1,OO,SkyWest Airlines Inc.,ECP,"Panama City, FL: Northwest Florida Beaches International",104,28,13.86,0,4.6,0,9.54,0,0,3442,2139,0,171,0,1132
2019-1,OO,SkyWest Airlines Inc.,EGE,"Eagle, CO: Eagle County Regional",139,47,10.43,2.59,21.33,0,12.66,8,0,3024,1090,157,943,0,834
2019-1,OO,SkyWest Airlines Inc.,EKO,"Elko, NV: Elko Regional",58,5,1,1.55,1.08,0,1.38,4,0,1145,18,1045,39,0,43
2019-1,OO,SkyWest Airlines Inc.,ELP,"El Paso, TX: El Paso International",121,22,7.78,1,6.86,0,6.36,2,0,1375,669,41,252,0,413
2019-1,OO,SkyWest Airlines Inc.,ERI,"Erie, PA: Erie International/Tom Ridge Field",76,16,4.97,2.77,3.25,0,5.01,1,0,1166,472,176,83,0,435
2019-1,OO,SkyWest Airlines Inc.,ESC,"Escanaba, MI: Delta County",54,12,2.55,2.6,3.67,0,3.17,4,1,707,119,338,146,0,104
2019-1,OO,SkyWest Airlines Inc.,EUG,"Eugene, OR: Mahlon Sweet Field",202,54,20.91,1,6.66,0,25.43,10,0,4357,1296,15,259,0,2787
2019-1,OO,SkyWest Airlines Inc.,EVV,"Evansville, IN: Evansville Regional",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-1,OO,SkyWest Airlines Inc.,EWR,"Newark, NJ: Newark Liberty International",36,7,5.11,0,0.52,0,1.37,2,0,450,289,0,58,0,103
2019-1,OO,SkyWest Airlines Inc.,FAR,"Fargo, ND: Hector International",164,41,11.3,4.13,15.15,0,10.42,7,0,2408,986,258,454,0,710
2019-1,OO,SkyWest Airlines Inc.,FAT,"Fresno, CA: Fresno Yosemite International",770,138,47.99,2.64,26.11,0,61.25,18,1,10884,4629,685,1046,0,4524
2019-1,OO,SkyWest Airlines Inc.,FAY,"Fayetteville, NC: Fayetteville Regional/Grannis Field",110,21,5.23,1.65,4.64,0,9.48,3,0,987,160,81,125,0,621
2019-1,OO,SkyWest Airlines Inc.,FCA,"Kalispell, MT: Glacier Park International",105,8,3.39,1,2.07,0,1.54,1,2,529,159,124,104,0,142
2019-1,OO,SkyWest Airlines Inc.,FLG,"Flagstaff, AZ: Flagstaff Pulliam",86,12,5.59,0,2.41,0,3.99,3,0,1598,1188,0,151,0,259
2019-1,OO,SkyWest Airlines Inc.,FNT,"Flint, MI: Bishop International",83,32,7.93,0,8.6,0,15.47,12,0,2806,887,0,385,0,1534
2019-1,OO,SkyWest Airlines Inc.,FSD,"Sioux Falls, SD: Joe Foss Field",277,59,15.38,2.57,14.55,0,26.5,21,1,5687,1373,389,776,0,3149
2019-1,OO,SkyWest Airlines Inc.,FWA,"Fort Wayne, IN: Fort Wayne International",445,101,29.88,6.61,16.67,0,47.83,14,5,10642,4474,1505,843,0,3820
2019-1,OO,SkyWest Airlines Inc.,GCC,"Gillette, WY: Gillette Campbell County",59,16,2.76,0,8.78,0,4.46,0,0,573,127,0,254,0,192
2019-1,OO,SkyWest Airlines Inc.,GEG,"Spokane, WA: Spokane International",165,41,8.82,0.29,17.87,0,14.03,11,2,2546,466,8,603,0,1469
2019-1,OO,SkyWest Airlines Inc.,GFK,"Grand Forks, ND: Grand Forks International",147,22,8.53,1.33,4.23,0,7.91,8,2,1048,439,69,121,0,419
2019-1,OO,SkyWest Airlines Inc.,GJT,"Grand Junction, CO: Grand Junction Regional",185,21,8,0.44,3.55,0,9,0,1,1141,434,8,99,0,600
2019-1,OO,SkyWest Airlines Inc.,GNV,"Gainesville, FL: Gainesville Regional",96,10,4.93,0,2.45,0,2.62,1,0,578,399,0,65,0,114
2019-1,OO,SkyWest Airlines Inc.,GPT,"Gulfport/Biloxi, MS: Gulfport-Biloxi International",1,,0,0,0,0,0,1,0,0,0,0,0,0,0
2019-1,OO,SkyWest Airlines Inc.,GRB,"Green Bay, WI: Green Bay Austin Straubel International",229,65,23.28,6.02,16.68,0,19.03,16,0,5005,2260,694,619,0,1432
2019-1,OO,SkyWest Airlines Inc.,GRR,"Grand Rapids, MI: Gerald R. Ford International",143,32,6.77,4.71,6.98,0,13.54,7,2,2108,396,367,481,0,864
2019-1,OO,SkyWest Airlines Inc.,GSO,"Greensboro/High Point, NC: Piedmont Triad International",141,49,12.03,4.81,9.88,0,22.27,1,0,4641,1085,1150,779,0,1627
2019-1,OO,SkyWest Airlines Inc.,GSP,"Greer, SC: Greenville-Spartanburg International",86,26,7.58,1.65,3.65,0,13.12,6,0,2033,742,219,233,0,839
2019-1,OO,SkyWest Airlines Inc.,GTF,"Great Falls, MT: Great Falls International",94,13,6.78,1,2.45,0,2.78,0,4,809,466,22,84,0,237
2019-1,OO,SkyWest Airlines Inc.,HDN,"Hayden, CO: Yampa Valley",104,39,16.72,0,10.89,0,11.39,6,1,2417,1054,0,403,0,960
2019-1,OO,SkyWest Airlines Inc.,HIB,"Hibbing, MN: Range Regional",54,4,1,2,0,0,1,2,0,966,29,905,0,0,32
2019-1,OO,SkyWest Airlines Inc.,HLN,"Helena, MT: Helena Regional",110,10,2.89,2.33,1.42,0,3.36,0,0,347,75,100,39,0,133
2019-1,OO,SkyWest Airlines Inc.,HOU,"Houston, TX: William P Hobby",49,15,2.48,0,8.55,0,3.97,0,0,1788,1100,0,342,0,346
2019-1,OO,SkyWest Airlines Inc.,HPN,"White Plains, NY: Westchester County",156,42,11.92,5.15,5.55,0,19.38,14,2,6091,1304,2063,485,0,2239
2019-1,OO,SkyWest Airlines Inc.,HSV,"Huntsville, AL: Huntsville International-Carl T Jones Field",22,4,1.88,0,2,0,0.13,0,0,273,220,0,48,0,5
2019-1,OO,SkyWest Airlines Inc.,HYS,"Hays, KS: Hays Regional",107,25,6.12,2.48,6.87,0,9.53,10,3,2446,1178,304,300,0,664
2019-1,OO,SkyWest Airlines Inc.,IAD,"Washington, DC: Washington Dulles International",260,43,18.15,2.1,11.9,0,10.84,13,0,4577,2864,192,502,0,1019
2019-1,OO,SkyWest Airlines Inc.,IAH,"Houston, TX: George Bush Intercontinental/Houston",731,193,57.23,8.74,54.34,0,72.69,14,0,14768,5259,1055,2304,0,6150
2019-1,OO,SkyWest Airlines Inc.,ICT,"Wichita, KS: Wichita Dwight D Eisenhower National",193,45,12.89,2.48,13.43,0,16.2,18,0,3414,1231,69,508,0,1606
2019-1,OO,SkyWest Airlines Inc.,IDA,"Idaho Falls, ID: Idaho Falls Regional",115,7,4,0,1.08,0,1.92,0,0,414,242,0,54,0,118
2019-1,OO,SkyWest Airlines Inc.,IMT,"Iron Mountain/Kingsfd, MI: Ford",58,11,3.84,4.48,0.24,0,2.44,1,1,1427,310,873,5,0,239
2019-1,OO,SkyWest Airlines Inc.,IND,"Indianapolis, IN: Indianapolis International",341,87,20.85,4.06,26.95,0,35.14,41,1,6405,2066,350,1196,0,2793
2019-1,OO,SkyWest Airlines Inc.,INL,"International Falls, MN: Falls International Einarson Field",53,5,1.56,1.86,0.44,0,1.14,0,0,323,81,56,16,0,170
2019-1,OO,SkyWest Airlines Inc.,ISN,"Williston, ND: Sloulin Field International",65,8,1.89,1.71,2.29,0,2.11,0,0,1075,162,743,80,0,90
2019-1,OO,SkyWest Airlines Inc.,ITH,"Ithaca/Cortland, NY: Ithaca Tompkins Regional",66,16,6.14,2.82,3.96,0,3.09,1,0,943,355,178,143,0,267
2019-1,OO,SkyWest Airlines Inc.,JAC,"Jackson, WY: Jackson Hole",90,25,3.48,1.38,12.89,0,7.24,4,5,1401,288,127,469,0,517
2019-1,OO,SkyWest Airlines Inc.,JAN,"Jackson/Vicksburg, MS: Jackson Medgar Wiley Evers International",57,15,3.29,0.54,1.82,0,9.36,0,0,1318,239,121,115,0,843
2019-1,OO,SkyWest Airlines Inc.,JAX,"Jacksonville, FL: Jacksonville International",50,15,2.76,3.48,6.63,0,2.13,4,0,874,179,270,257,0,168
2019-1,OO,SkyWest Airlines Inc.,JFK,"New York, NY: John F. Kennedy International",323,78,17.06,10.57,32.86,0,17.5,13,0,7962,2705,917,2086,0,2254
2019-1,OO,SkyWest Airlines Inc.,JLN,"Joplin, MO: Joplin Regional",62,15,5.76,0,2.3,0,6.94,2,0,2310,1733,0,93,0,484
2019-1,OO,SkyWest Airlines Inc.,JMS,"Jamestown, ND: Jamestown Regional",84,15,4.35,2.78,2.85,0,5.01,7,2,3139,1375,1311,152,0,301
2019-1,OO,SkyWest Airlines Inc.,LAN,"Lansing, MI: Capital Region International",158,28,9.27,2.52,6.48,0,9.74,4,0,2907,1766,299,223,0,619
2019-1,OO,SkyWest Airlines Inc.,LAR,"Laramie, WY: Laramie Regional",54,14,4.74,1.69,3.43,0,4.14,1,0,1835,777,737,125,0,196
2019-1,OO,SkyWest Airlines Inc.,LAS,"Las Vegas, NV: McCarran International",150,23,0.98,0,8.7,0,13.32,0,0,1528,192,0,466,0,870
2019-1,OO,SkyWest Airlines Inc.,LAW,"Lawton/Fort Sill, OK: Lawton-Fort Sill Regional",56,14,5.43,0,2.28,0,6.29,2,0,1574,1055,0,100,0,419
2019-1,OO,SkyWest Airlines Inc.,LAX,"Los Angeles, CA: Los Angeles International",2810,620,123.61,7.8,211.03,1.59,275.96,72,2,51649,16307,1740,9564,58,23980
2019-1,OO,SkyWest Airlines Inc.,LBF,"North Platte, NE: North Platte Regional Airport Lee Bird Field",54,7,2.72,0,1,0,3.28,2,1,384,149,0,35,0,200
2019-1,OO,SkyWest Airlines Inc.,LBL,"Liberal, KS: Liberal Mid-America Regional",54,9,0,0,3.23,0,5.77,0,1,418,0,0,68,0,350
2019-1,OO,SkyWest Airlines Inc.,LEX,"Lexington, KY: Blue Grass",120,39,13.47,4.92,11.7,0,8.91,14,0,2574,872,416,498,0,788
2019-1,OO,SkyWest Airlines Inc.,LFT,"Lafayette, LA: Lafayette Regional Paul Fournet Field",45,8,1,0.82,2.68,0,3.5,1,1,401,35,74,71,0,221
2019-1,OO,SkyWest Airlines Inc.,LGA,"New York, NY: LaGuardia",1082,443,56.09,49.16,176.1,0,161.64,33,5,41322,7150,5884,12301,0,15987
2019-1,OO,SkyWest Airlines Inc.,LGB,"Long Beach, CA: Long Beach Airport",98,8,1,1.17,3.82,0,2.01,0,1,358,16,93,144,0,105
2019-1,OO,SkyWest Airlines Inc.,LIT,"Little Rock, AR: Bill and Hillary Clinton Nat Adams Field",36,15,6.31,1.93,4.91,0,1.85,2,0,2201,1272,359,332,0,238
2019-1,OO,SkyWest Airlines Inc.,LNK,"Lincoln, NE: Lincoln Airport",100,12,2.29,0,4.48,0,5.23,0,0,565,129,0,170,0,266
2019-1,OO,SkyWest Airlines Inc.,LRD,"Laredo, TX: Laredo International",63,11,4.35,0,1.56,0,5.08,0,0,820,433,0,59,0,328
2019-1,OO,SkyWest Airlines Inc.,LSE,"La Crosse, WI: La Crosse Regional",65,4,0.9,0,0.1,0,3,0,0,252,26,0,3,0,223
2019-1,OO,SkyWest Airlines Inc.,LWB,"Lewisburg, WV: Greenbrier Valley",52,13,5.01,0,2.3,0,5.68,9,0,991,473,0,76,0,442
2019-1,OO,SkyWest Airlines Inc.,LWS,"Lewiston, ID: Lewiston Nez Perce County",64,3,1.45,0,1.55,0,0,0,1,138,65,0,73,0,0
2019-1,OO,SkyWest Airlines Inc.,MAF,"Midland/Odessa, TX: Midland International Air and Space Port",24,8,3.99,0,2.12,0,1.89,0,0,256,103,0,60,0,93
2019-1,OO,SkyWest Airlines Inc.,MBS,"Saginaw/Bay City/Midland, MI: MBS International",172,34,8.3,2.72,10.25,0,12.74,18,0,3062,901,701,391,0,1069
2019-1,OO,SkyWest Airlines Inc.,MCI,"Kansas City, MO: Kansas City International",276,78,17.36,2.72,35.27,0,22.65,12,1,3894,1008,134,1317,0,1435
2019-1,OO,SkyWest Airlines Inc.,MCO,"Orlando, FL: Orlando International",1,1,0,0,0.68,0,0.32,0,0,19,0,0,13,0,6
2019-1,OO,SkyWest Airlines Inc.,MDT,"Harrisburg, PA: Harrisburg International",187,65,12.35,2.75,22.78,0,27.13,16,1,4813,1155,137,1021,0,2500
2019-1,OO,SkyWest Airlines Inc.,MDW,"Chicago, IL: Chicago Midway International",224,38,9.82,8.38,8.12,0,11.67,2,2,3268,980,949,379,0,960
2019-1,OO,SkyWest Airlines Inc.,MEI,"Meridian, MS: Key Field",93,28,5.71,1.76,4.38,0,16.16,5,0,3031,589,250,316,0,1876
2019-1,OO,SkyWest Airlines Inc.,MEM,"Memphis, TN: Memphis International",65,18,1.8,0.22,2.62,0,13.36,0,0,1427,103,14,119,0,1191
2019-1,OO,SkyWest Airlines Inc.,MFE,"Mission/McAllen/Edinburg, TX: McAllen Miller International",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-1,OO,SkyWest Airlines Inc.,MFR,"Medford, OR: Rogue Valley International - Medford",296,77,25.17,5.29,11.29,0,35.24,10,1,7887,3013,602,509,0,3763
2019-1,OO,SkyWest Airlines Inc.,MGM,"Montgomery, AL: Montgomery Regional",130,25,9.76,1.6,2.72,0,10.93,2,0,1767,1053,49,50,0,615
2019-1,OO,SkyWest Airlines Inc.,MHK,"Manhattan/Ft. Riley, KS: Manhattan Regional",61,13,5.14,0,1.91,0,5.95,2,0,1793,1132,0,52,0,609
2019-1,OO,SkyWest Airlines Inc.,MHT,"Manchester, NH: Manchester-Boston Regional",26,8,1.45,3,1.55,0,2,1,0,515,141,234,54,0,86
2019-1,OO,SkyWest Airlines Inc.,MKE,"Milwaukee, WI: General Mitchell International",477,131,34.32,6.42,35.5,0,54.76,27,1,13443,5101,785,1549,0,6008
2019-1,OO,SkyWest Airlines Inc.,MKG,"Muskegon, MI: Muskegon County",62,20,5.14,1.27,3.48,0,10.11,15,0,1253,307,125,138,0,683
2019-1,OO,SkyWest Airlines Inc.,MLI,"Moline, IL: Quad City International",121,25,7.21,2.27,11.33,0,4.19,2,1,3822,1400,1618,342,0,462
2019-1,OO,SkyWest Airlines Inc.,MLU,"Monroe, LA: Monroe Regional",164,23,6.44,0.85,2.65,0,13.06,2,0,1057,339,45,56,0,617
2019-1,OO,SkyWest Airlines Inc.,MMH,"Mammoth Lakes, CA: Mammoth Lakes Airport",93,33,6.57,2.54,9.53,0,14.36,16,2,2185,441,116,566,0,1062
2019-1,OO,SkyWest Airlines Inc.,MOB,"Mobile, AL: Mobile Regional",165,25,9.08,2.46,6.42,0,7.05,4,1,1015,360,206,169,0,280
2019-1,OO,SkyWest Airlines Inc.,MOT,"Minot, ND: Minot International",118,21,7.96,2.94,5.61,0,4.49,5,1,2069,1519,77,213,0,260
2019-1,OO,SkyWest Airlines Inc.,MQT,"Marquette, MI: Sawyer International",62,11,1.44,1.88,3.75,0,3.92,2,0,1368,201,856,110,0,201
2019-1,OO,SkyWest Airlines Inc.,MRY,"Monterey, CA: Monterey Regional",263,49,16.42,0,9.83,0,22.74,8,3,3062,1104,0,445,0,1513
2019-1,OO,SkyWest Airlines Inc.,MSN,"Madison, WI: Dane County Regional-Truax Field",205,47,14.17,6.85,15.65,0.7,9.64,0,1,3039,1099,727,479,16,718
2019-1,OO,SkyWest Airlines Inc.,MSO,"Missoula, MT: Missoula International",42,3,1,0,0,0,2,0,0,97,33,0,0,0,64
2019-1,OO,SkyWest Airlines Inc.,MSP,"Minneapolis, MN: Minneapolis-St Paul International",3563,591,112.39,63.21,170.67,0.03,244.71,51,1,57249,19298,12045,6343,1,19562
2019-1,OO,SkyWest Airlines Inc.,MSY,"New Orleans, LA: Louis Armstrong New Orleans International",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-1,OO,SkyWest Airlines Inc.,MTJ,"Montrose/Delta, CO: Montrose Regional",71,16,5.2,0.56,7.61,0,2.63,4,0,896,362,25,300,0,209
2019-1,OO,SkyWest Airlines Inc.,OAK,"Oakland, CA: Metropolitan Oakland International",72,11,3.94,0.11,3.86,0.1,3,0,0,601,246,3,95,2,255
2019-1,OO,SkyWest Airlines Inc.,OKC,"Oklahoma City, OK: Will Rogers World",436,117,32.12,8.17,24.14,0,52.57,28,6,10192,2793,1723,1195,0,4481
2019-1,OO,SkyWest Airlines Inc.,OMA,"Omaha, NE: Eppley Airfield",303,67,21.69,5.44,23.54,0,16.33,9,2,4461,1874,561,957,0,1069
2019-1,OO,SkyWest Airlines Inc.,ONT,"Ontario, CA: Ontario International",202,47,18.58,0.53,11.86,0,16.03,17,0,3548,1219,80,667,0,1582
2019-1,OO,SkyWest Airlines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",4631,1405,226.11,44.78,480.23,1.21,652.66,664,17,169437,47468,13011,43847,28,65083
2019-1,OO,SkyWest Airlines Inc.,ORF,"Norfolk, VA: Norfolk International",95,30,10.58,2.48,3.78,0,13.16,12,0,5136,3170,248,289,0,1429
